"agent_A","agent_B","contact","date_start","date_stop","duration","dist_min","dist_mean","dist_max"
281,279,1,999,1008,9,5.66,9.2,13.6
281,280,0,495,543,48,6.87,10.96,14.92
281,280,1,695,702,7,13.51,14.05,14.95
281,280,2,861,864,3,14.52,14.61,14.72
281,280,3,953,990,37,9.42,11.39,14.65
281,280,4,1020,1033,13,6.79,9.22,13.75
281,282,0,721,730,9,4.02,8.57,14.33
281,284,0,852,854,2,14.59,14.72,14.89
281,284,1,965,976,11,7.2,10.5,14.98
282,270,0,516,522,6,12.49,13.32,14.5
282,270,1,771,784,13,9.22,11.42,14.51
282,270,2,878,889,11,2.63,8.44,14.82
282,270,3,1046,1051,5,8.24,10.64,13.68
282,271,0,942,955,13,8.22,10.69,14.3
282,272,0,876,878,2,14.71,14.81,14.92
282,273,0,675,676,1,14.78,14.84,14.9
282,274,0,690,748,58,4.45,10.7,14.64
282,274,1,782,791,9,2.04,7.64,13.71
282,275,0,566,576,10,4.03,8.41,13.51
282,276,0,813,818,5,8.22,10.08,12.3
282,276,1,989,990,1,14.62,14.76,14.91
282,277,0,563,572,9,0.77,7.74,14.7
282,278,0,482,492,10,9.02,11.11,13.94
282,278,1,891,904,13,10.02,11.85,14.92
282,279,0,642,650,8,13.77,14.18,14.93
282,279,1,906,914,8,3.78,9.17,14.87
282,279,2,1027,1034,7,11.92,13.02,14.58
282,280,0,656,668,12,5.5,9.66,14.81
282,281,0,721,730,9,4.02,8.57,14.33
282,283,0,744,753,9,1.76,7.51,13.44
282,283,1,1031,1035,4,12.62,13.44,14.74
283,270,0,870,876,6,9.12,11.09,13.5
283,270,1,1004,1018,14,1.59,7.72,14.98
283,271,0,617,635,18,12.16,13.09,14.61
283,272,0,834,854,20,0.94,8.65,14.87
283,273,0,469,474,5,1.27,7.57,13.9
283,273,1,1008,1014,6,8.27,10.37,12.86
283,274,0,749,759,10,7.78,10.67,14.51
283,274,1,862,869,7,7.92,10.23,13.29
283,275,0,921,931,10,4.87,9.35,14.87
283,276,0,469,473,4,4.43,8.03,12.61
283,276,1,578,587,9,4.31,9.48,14.83
283,276,2,687,691,4,10.93,12.02,13.27
283,277,0,761,761,0,10.64,10.64,10.64
283,278,0,797,797,0,14.58,14.58,14.58
283,279,0,778,785,7,4.55,8.86,14.7
283,279,1,1022,1025,3,14.23,14.48,14.83
283,282,0,744,753,9,1.76,7.51,13.44
283,282,1,1031,1035,4,12.62,13.44,14.74
283,284,0,758,766,8,8.05,10.61,14.4
284,270,0,790,800,10,8.31,10.8,14.1
284,271,0,784,803,19,7.24,10.19,14.63
284,272,0,727,734,7,13.42,13.88,14.52
284,273,0,831,864,33,1.49,8.35,14.76
284,274,0,465,470,5,14.44,14.6,14.85
284,275,0,444,462,18,8.84,11.08,14.51
284,275,1,643,658,15,3.37,8.26,14.51
284,275,2,1028,1039,11,2.24,7.5,13.26
284,276,0,1023,1037,14,7.46,10.46,14.73
284,277,0,761,761,0,3.9,3.9,3.9
284,277,1,830,833,3,13.94,14.3,14.87
284,277,2,881,908,27,9.2,10.71,14.84
284,278,0,557,581,24,5.7,9.54,14.86
284,278,1,794,794,0,14.54,14.54,14.54
284,279,0,597,607,10,2.86,7.94,14.16
284,279,1,839,839,0,14.92,14.92,14.92
284,279,2,959,968,9,0.71,7.7,14.73
284,280,0,826,857,31,7.56,10.45,14.93
284,281,0,852,854,2,14.59,14.72,14.89
284,281,1,965,976,11,7.2,10.5,14.98
284,283,0,758,766,8,8.05,10.61,14.4
285,124,0,736,751,15,1.9,7.72,14.36
285,140,0,715,720,5,13.21,13.88,14.77
285,286,0,951,961,10,1.89,7.69,14.56
285,287,0,428,445,17,2.24,6.21,14.9
285,287,1,536,545,9,6.55,10.02,14.71
285,287,2,844,850,6,10.33,11.71,13.37
285,289,0,546,563,17,4.67,9,14.73
285,289,1,719,726,7,13.19,13.77,14.6
285,289,2,897,897,0,9.91,9.91,9.91
285,290,0,861,868,7,12.23,13.02,14.13
285,290,1,883,898,15,8.64,10.84,14.09
285,290,2,993,1005,12,7.69,10.53,14.38
285,291,0,444,475,31,1.73,8.78,14.91
285,292,0,475,490,15,6.08,9.78,14.91
285,292,1,555,577,22,4.78,9,14.74
285,292,2,634,639,5,14.07,14.38,14.85
285,293,0,514,520,6,13.41,13.98,14.84
285,294,0,641,649,8,5.37,9.08,13.52
285,294,1,878,899,21,5.85,9.43,14.69
285,295,0,428,433,5,11.81,13.27,14.97
285,295,1,475,484,9,3.08,8.37,14.75
285,295,2,525,548,23,11.36,12.55,14.55
285,295,3,882,906,24,10.33,12,14.94
285,295,4,929,937,8,6,9.48,13.72
285,298,0,730,735,5,12.39,13.24,14.49
285,298,1,908,923,15,7.31,10.31,14.66
285,298,2,964,981,17,10.66,12.14,14.62
285,299,0,808,817,9,2.9,8.38,14.75
286,56,0,935,943,8,7.88,10.42,13.87
286,77,0,824,827,3,7.09,10.98,13.53
286,178,0,887,895,8,11.25,12.65,14.69
286,285,0,951,961,10,1.89,7.69,14.56
286,287,0,508,526,18,1.22,7.31,13.58
286,287,1,690,707,17,7.58,10.35,14.19
286,287,2,714,741,27,9.11,11.33,14.97
286,287,3,879,885,6,13.96,14.27,14.7
286,287,4,1042,1051,9,1.76,8.02,14.34
286,288,0,490,493,3,14.33,14.59,14.97
286,288,1,1037,1060,23,2.64,10.13,14.99
286,289,0,502,523,21,1.68,9.05,14.48
286,289,1,919,927,8,6.16,9.78,14.13
286,290,0,507,519,12,10.21,12.72,14.97
286,290,1,627,634,7,10.01,11.81,14.27
286,290,2,1011,1018,7,13.84,14.25,14.83
286,292,0,538,547,9,1.3,7.75,14.23
286,293,0,857,866,9,7.2,10.24,14.42
286,295,0,1017,1025,8,1.55,7.83,14.63
286,296,0,545,556,11,4.12,8.36,13.56
286,296,1,720,726,6,13.63,14.14,14.78
286,296,2,843,863,20,4.96,9.07,14.45
286,296,3,884,890,6,13.66,14.07,14.65
286,297,0,669,688,19,6.42,9.52,13.91
286,297,1,697,707,10,8.86,10.97,13.88
286,307,0,727,736,9,3.46,8.73,14.87
287,178,0,883,890,7,9.53,11.59,14.37
287,285,0,444,445,1,12.03,13.47,14.9
287,285,1,536,545,9,6.55,10.02,14.71
287,285,2,844,850,6,10.33,11.71,13.37
287,286,0,508,526,18,1.22,7.41,13.58
287,286,1,690,707,17,7.58,10.25,14.19
287,286,2,714,741,27,9.11,11.33,14.97
287,286,3,879,885,6,13.96,14.27,14.7
287,286,4,1042,1051,9,1.76,8.02,14.34
287,288,0,1028,1037,9,13.92,14.3,14.96
287,288,1,1042,1052,10,11.75,13.07,14.41
287,289,0,508,534,26,6.08,10.41,14.98
287,290,0,476,509,33,2.26,8.4,14.66
287,290,1,513,521,8,10.39,12.27,14.96
287,290,2,945,984,39,3.14,9.12,14.75
287,291,0,670,684,14,3.24,7.98,13.57
287,292,0,645,655,10,2.83,7.83,13.34
287,293,0,468,480,12,11.69,13.05,14.96
287,293,1,651,658,7,6.24,9.74,14.44
287,293,2,841,845,4,14.36,14.55,14.83
287,294,0,601,645,44,1.52,10.8,14.82
287,294,1,723,734,11,8.21,10.54,13.93
287,295,0,444,450,6,13.03,13.6,14.44
287,295,1,772,797,25,4.53,8.83,14.89
287,295,2,854,861,7,4.53,8.94,14.37
287,295,3,1071,1073,2,9.93,11.78,13.63
287,296,0,715,726,11,3.47,8.45,14.76
287,296,1,873,883,10,6.03,9.45,14.48
287,296,2,1030,1039,9,8.81,11.08,14.24
287,297,0,697,704,7,9.47,11.3,13.96
287,298,0,672,676,4,11.54,12.78,14.28
287,298,1,886,887,1,14.81,14.88,14.94
287,298,2,989,999,10,4.98,8.95,14.28
287,299,0,481,489,8,4.74,8.85,14.14
287,299,1,568,575,7,5.81,8.79,12.42
287,299,2,655,663,8,6.79,10.21,15
287,299,3,742,749,7,7.5,10.07,13.35
287,299,4,829,836,7,8.54,10.96,14.43
287,299,5,916,923,7,9.53,11.72,14.63
287,299,6,1004,1010,6,10.11,11.81,14.44
287,307,0,725,732,7,1.32,7.58,14.31
288,56,0,836,849,13,10.91,12.27,14.38
288,286,0,490,493,3,14.33,14.59,14.97
288,286,1,1037,1061,24,2.64,10.6,14.99
288,287,0,1028,1037,9,13.92,14.3,14.96
288,287,1,1042,1052,10,11.75,13.12,14.41
288,289,0,449,472,23,4.24,8.69,14.75
288,290,0,577,599,22,11.19,12.44,14.48
288,292,0,688,694,6,11.43,12.59,14.09
288,292,1,729,744,15,9.16,11.26,14.57
288,293,0,539,561,22,5.97,10.47,14.74
288,294,0,508,510,2,14.69,14.8,14.9
288,294,1,562,572,10,9.08,11.51,14.78
288,294,2,988,994,6,12.21,13.04,14.31
288,298,0,457,473,16,5.13,9.72,14.94
288,298,1,484,500,16,11.83,12.89,14.76
288,298,2,760,770,10,2.68,8,14.69
288,299,0,431,458,27,0.42,8.01,14.84
288,299,1,691,697,6,12.71,13.69,14.97
288,299,2,929,950,21,10.53,11.97,14.38
288,299,3,987,999,12,6.55,9.68,13.78
289,124,0,694,694,0,12.28,12.28,12.28
289,124,1,708,720,12,1.34,7.37,13.46
289,140,0,702,714,12,1.46,7.3,13.23
289,140,1,745,749,4,8.41,10.79,13.53
289,285,0,546,563,17,4.67,9,14.73
289,285,1,719,726,7,13.19,13.77,14.6
289,285,2,897,897,0,9.91,9.91,9.91
289,286,0,502,523,21,1.68,8.97,14.48
289,286,1,919,927,8,6.16,9.78,14.13
289,287,0,508,534,26,6.08,10.41,14.98
289,290,0,509,524,15,0.49,7.53,14.58
289,290,1,583,589,6,12.45,13.28,14.62
289,290,2,701,711,10,1.98,7.79,14.74
289,290,3,898,898,0,9.16,9.16,9.16
289,290,4,904,913,9,4.65,8.94,14.36
289,292,0,560,565,5,13.94,14.24,14.7
289,292,1,927,936,9,1.7,8.03,14.65
289,293,0,577,577,0,14.94,14.94,14.94
289,295,0,898,898,0,10.86,10.86,10.86
289,297,0,956,995,39,2.32,7.03,14.59
289,298,0,1000,1008,8,2.84,7.91,13.98
289,299,0,973,992,19,3.22,8.23,14.74
290,56,0,919,923,4,10.64,11.98,14
290,124,0,695,698,3,11.11,13.67,14.95
290,140,0,699,711,12,4.27,8.5,13.88
290,178,0,816,816,0,10.63,10.63,10.63
290,285,0,861,868,7,12.23,13.02,14.13
290,285,1,883,898,15,8.64,10.84,14.09
290,285,2,993,1005,12,7.69,10.53,14.38
290,285,3,1071,1074,3,11.41,13.02,14.85
290,286,0,507,519,12,10.21,12.62,14.97
290,286,1,627,634,7,10.01,11.81,14.27
290,286,2,1011,1018,7,13.84,14.25,14.83
290,287,0,476,509,33,2.26,8.25,14.66
290,287,1,513,521,8,10.39,12.27,14.96
290,287,2,945,984,39,3.14,9.1,14.75
290,288,0,577,599,22,11.19,12.44,14.48
290,289,0,509,524,15,0.49,7.53,14.58
290,289,1,583,589,6,12.45,13.28,14.62
290,289,2,701,711,10,1.98,7.79,14.74
290,289,3,898,898,0,9.16,9.16,9.16
290,289,4,904,913,9,4.65,8.94,14.36
290,292,0,833,840,7,3.29,8.48,14.55
290,293,0,463,475,12,4.08,9.42,14.8
290,293,1,773,780,7,3.34,8.38,13.84
290,293,2,847,849,2,14,14.35,14.79
290,294,0,525,547,22,5.74,9.31,14.56
290,294,1,827,836,9,1.16,7.25,13.6
290,294,2,885,896,11,2.45,8.44,14.94
290,295,0,597,611,14,2.54,8.42,14.86
290,295,1,743,746,3,13.27,13.79,14.48
290,295,2,890,903,13,1.95,7.68,14.19
290,295,3,1023,1028,5,11.32,12.65,14.82
290,295,4,1037,1039,2,14.63,14.73,14.84
290,296,0,829,838,9,12.34,13.19,14.62
290,297,0,600,611,11,8.8,10.89,14.02
290,297,1,768,776,8,6.23,9.3,12.96
290,298,0,722,727,5,9.69,11.74,14.83
290,299,0,479,488,9,7.6,11.43,14.98
290,299,1,1014,1018,4,13.18,13.69,14.42
291,56,0,831,834,3,14.39,14.61,14.93
291,77,0,910,928,18,1.94,7.42,13.57
291,285,0,444,475,31,1.73,8.9,14.91
291,287,0,670,684,14,3.24,7.98,13.57
291,292,0,424,439,15,10.64,12.01,14.53
291,292,1,812,820,8,10,11.74,14.51
291,292,2,981,995,14,1.28,7.32,13.37
291,293,0,608,638,30,2.9,8.47,14.5
291,294,0,690,699,9,6.61,9.62,13.84
291,294,1,899,921,22,3.62,8.32,14.32
291,294,2,926,937,11,4.74,8.71,13.75
291,295,0,481,490,9,9.79,11.95,14.95
291,295,1,815,826,11,3.04,8.25,14.76
291,297,0,640,663,23,9.07,11.28,14.83
291,297,1,830,852,22,10.15,12.55,14.95
291,298,0,620,632,12,8.01,10.68,14.74
291,298,1,929,954,25,2.48,6.61,14.8
291,299,0,773,781,8,10.65,12.1,14.36
291,299,1,841,855,14,3.89,8.39,14.12
291,307,0,699,699,0,7.06,7.06,7.06
292,56,0,954,955,1,13.95,14.2,14.44
292,77,0,949,955,6,0.6,6.74,14.7
292,140,0,753,761,8,3.67,8.02,13.15
292,285,0,475,490,15,6.08,9.78,14.91
292,285,1,555,577,22,4.78,9,14.74
292,285,2,634,639,5,14.07,14.38,14.85
292,286,0,538,547,9,1.3,7.75,14.23
292,287,0,645,655,10,2.83,7.83,13.34
292,288,0,688,694,6,11.43,12.59,14.09
292,288,1,729,744,15,9.16,11.26,14.57
292,289,0,560,565,5,13.94,14.24,14.7
292,289,1,927,936,9,1.7,8.03,14.65
292,290,0,833,840,7,3.29,8.48,14.55
292,291,0,812,820,8,10,11.74,14.51
292,291,1,981,995,14,1.28,7.32,13.37
292,293,0,886,893,7,0.94,7.34,13.79
292,294,0,648,652,4,13.47,14.03,14.75
292,294,1,835,835,0,14.96,14.96,14.96
292,294,2,950,958,8,1.76,8.32,14.46
292,295,0,476,482,6,9.79,11.7,14.62
292,295,1,546,554,8,13.36,14.01,14.98
292,295,2,758,763,5,10.51,11.73,13.38
292,295,3,821,828,7,12.66,13.34,14.32
292,295,4,948,956,8,0.43,7.14,13.14
292,296,0,499,537,38,0.36,7.52,14.65
292,296,1,664,664,0,9.5,9.5,9.5
292,296,2,835,846,11,6.34,9.63,14.32
292,298,0,856,863,7,4.98,9.32,14.62
292,299,0,673,714,41,2.49,8.58,14.57
292,299,1,717,723,6,12.45,13.45,14.93
293,178,0,942,955,13,5.11,8.39,14.8
293,285,0,514,520,6,13.41,13.98,14.84
293,286,0,452,457,5,5.18,9.65,14.34
293,286,1,857,866,9,7.2,10.24,14.42
293,287,0,468,480,12,11.69,12.99,14.96
293,287,1,651,658,7,6.24,9.74,14.44
293,287,2,841,845,4,14.36,14.55,14.83
293,288,0,539,561,22,5.97,10.35,14.74
293,289,0,577,577,0,14.94,14.94,14.94
293,290,0,454,475,21,2.72,8.62,14.8
293,290,1,773,780,7,3.34,8.38,13.84
293,290,2,847,849,2,14,14.35,14.79
293,291,0,608,638,30,2.9,8.47,14.5
293,292,0,886,893,7,0.94,7.34,13.79
293,294,0,558,566,8,0.66,7.52,14.01
293,294,1,656,664,8,0.66,7.28,13.39
293,294,2,853,860,7,6.94,10.08,14.66
293,294,3,989,1006,17,3.15,9.08,14.65
293,295,0,586,594,8,4.91,8.53,12.83
293,295,1,722,724,2,14.31,14.51,14.71
293,295,2,842,846,4,13.35,13.9,14.54
293,296,0,585,587,2,14.23,14.44,14.74
293,296,1,750,756,6,11.21,12.29,13.67
293,296,2,760,775,15,10.26,12.07,14.95
293,296,3,855,865,10,4.21,8.52,13.72
293,296,4,951,973,22,2.42,7.02,14.89
293,297,0,633,644,11,3.15,8.69,14.99
293,297,1,777,794,17,5.81,9.48,14.85
293,298,0,624,631,7,4.54,8.91,14.6
293,298,1,868,875,7,5.66,9.57,14.3
293,299,0,490,505,15,1.76,7.78,14.5
293,299,1,651,656,5,10.54,12.06,14.09
293,299,2,820,827,7,6.55,10.07,14.63
293,307,0,749,756,7,1.21,6.95,12.7
293,307,1,804,805,1,14.89,14.9,14.92
294,56,0,945,954,9,4.17,8.48,14.01
294,77,0,909,919,10,2.81,7.84,13.39
294,77,1,937,955,18,1.52,6.81,14.22
294,124,0,800,807,7,10.24,11.73,13.89
294,285,0,641,649,8,5.37,9.08,13.52
294,285,1,878,899,21,5.85,9.43,14.69
294,287,0,601,645,44,1.52,10.81,14.82
294,287,1,723,734,11,8.21,10.54,13.93
294,288,0,508,510,2,14.69,14.8,14.9
294,288,1,562,572,10,9.08,11.51,14.78
294,288,2,988,994,6,12.21,13.04,14.31
294,290,0,525,547,22,5.74,9.27,14.56
294,290,1,827,836,9,1.16,7.25,13.6
294,290,2,885,896,11,2.45,8.44,14.94
294,291,0,690,699,9,6.61,9.62,13.84
294,291,1,899,921,22,3.62,8.32,14.32
294,291,2,926,937,11,4.74,8.48,13.75
294,292,0,648,652,4,13.47,14.03,14.75
294,292,1,835,835,0,14.96,14.96,14.96
294,292,2,950,958,8,1.76,8.32,14.46
294,293,0,558,566,8,0.66,7.52,14.01
294,293,1,656,664,8,0.66,7.28,13.39
294,293,2,853,860,7,6.94,10.08,14.66
294,293,3,989,1006,17,3.15,9.36,14.65
294,295,0,469,475,6,6.51,9.53,13.18
294,295,1,860,896,36,7.16,10.16,14.76
294,295,2,943,971,28,4.87,8.87,14.29
294,296,0,469,481,12,5.53,9.41,14.37
294,296,1,816,832,16,5.96,9.36,14.17
294,298,0,675,681,6,8.52,11.28,14.59
294,298,1,801,813,12,0.06,7.1,13.23
294,298,2,930,937,7,2.44,8,13.76
294,299,0,574,581,7,4.19,8.04,12.53
294,299,1,991,992,1,14.64,14.74,14.85
294,307,0,699,699,0,14.4,14.4,14.4
294,307,1,721,730,9,2.8,8.06,14.49
295,56,0,938,951,13,2.69,7.75,13.58
295,77,0,944,955,11,5.05,8.05,13.79
295,140,0,759,766,7,5.62,9.29,14.18
295,285,0,475,484,9,3.08,8.37,14.75
295,285,1,525,548,23,11.36,12.55,14.55
295,285,2,882,906,24,10.33,12,14.94
295,285,3,929,937,8,6,9.48,13.72
295,286,0,1017,1025,8,1.55,7.83,14.63
295,287,0,772,797,25,4.53,8.65,14.89
295,287,1,854,861,7,4.53,8.94,14.37
295,289,0,898,898,0,10.86,10.86,10.86
295,290,0,597,611,14,2.54,8.42,14.86
295,290,1,743,746,3,13.27,13.79,14.48
295,290,2,890,903,13,1.95,7.68,14.19
295,290,3,1023,1028,5,11.32,12.65,14.82
295,291,0,481,490,9,9.79,11.95,14.95
295,291,1,815,826,11,3.04,8.25,14.76
295,292,0,476,482,6,9.79,11.7,14.62
295,292,1,546,554,8,13.36,14.01,14.98
295,292,2,758,763,5,10.51,11.73,13.38
295,292,3,821,828,7,12.66,13.34,14.32
295,292,4,948,956,8,0.43,7.14,13.14
295,293,0,586,594,8,4.91,8.53,12.83
295,293,1,722,724,2,14.31,14.51,14.71
295,293,2,842,846,4,13.35,13.9,14.54
295,294,0,470,475,5,6.51,8.92,12.44
295,294,1,860,896,36,7.16,10.16,14.76
295,294,2,943,971,28,4.87,8.87,14.29
295,296,0,470,473,3,5.03,8.88,12.73
295,296,1,579,587,8,3.22,7.09,13.57
295,296,2,993,1004,11,10.1,12.05,14.28
295,297,0,597,606,9,6.18,9.3,13.46
295,297,1,820,824,4,13.23,13.7,14.3
295,298,0,686,693,7,2.89,7.76,13.09
295,298,1,768,774,6,6.18,9.26,13.44
295,299,0,513,520,7,2.84,8.09,14.56
296,17,0,617,650,33,7.71,9.99,14.92
296,178,0,938,955,17,11.18,12.28,14.89
296,286,0,545,556,11,4.12,8.36,13.56
296,286,1,720,726,6,13.63,14.14,14.78
296,286,2,843,863,20,4.96,9.07,14.45
296,286,3,884,890,6,13.66,14.07,14.65
296,287,0,715,726,11,3.47,8.45,14.76
296,287,1,873,883,10,6.03,9.45,14.48
296,287,2,1030,1039,9,8.81,11.08,14.24
296,289,0,661,661,0,8.05,8.05,8.05
296,290,0,829,838,9,12.34,13.19,14.62
296,292,0,499,537,38,0.36,7.52,14.65
296,292,1,664,664,0,9.5,9.5,9.5
296,292,2,835,846,11,6.34,9.63,14.32
296,293,0,585,587,2,14.23,14.44,14.74
296,293,1,750,756,6,11.21,12.29,13.67
296,293,2,760,775,15,10.26,12.07,14.95
296,293,3,855,865,10,4.21,8.52,13.72
296,293,4,951,973,22,2.42,7.05,14.89
296,294,0,469,481,12,5.53,9.41,14.37
296,294,1,816,832,16,5.96,9.36,14.17
296,295,0,458,473,15,1.59,5.82,12.73
296,295,1,579,587,8,3.22,7.09,13.57
296,295,2,993,1004,11,10.1,11.96,14.28
296,299,0,664,677,13,2.81,7.6,14.63
296,307,0,736,756,20,2.26,8.88,14.99
297,5,0,859,859,0,7.99,7.99,7.99
297,5,1,865,880,15,7.17,10.12,14.56
297,130,0,857,857,0,13.99,13.99,13.99
297,176,0,880,880,0,11.32,11.32,11.32
297,286,0,669,688,19,6.42,9.52,13.91
297,286,1,697,707,10,8.86,10.97,13.88
297,287,0,697,704,7,9.47,11.3,13.96
297,289,0,956,995,39,2.32,7.09,14.59
297,290,0,600,611,11,8.8,10.89,14.02
297,290,1,768,776,8,6.23,9.3,12.96
297,290,2,952,952,0,13.29,13.29,13.29
297,291,0,640,663,23,9.07,11.28,14.83
297,291,1,830,852,22,10.15,12.55,14.95
297,293,0,633,644,11,3.15,8.69,14.99
297,293,1,777,794,17,5.81,9.48,14.85
297,295,0,597,606,9,6.18,9.3,13.46
297,295,1,820,824,4,13.23,13.7,14.3
297,298,0,1007,1014,7,9.46,11.24,13.61
297,299,0,845,852,7,2.35,8.08,14.82
297,299,1,972,989,17,4.82,8.71,14.33
298,77,0,927,932,5,11.14,12.41,14.3
298,124,0,723,737,14,4.53,8.87,14.6
298,124,1,803,812,9,12.86,13.52,14.95
298,178,0,817,817,0,11.51,11.51,11.51
298,178,1,871,883,12,1.7,7.61,14.37
298,285,0,730,735,5,12.39,13.24,14.49
298,285,1,908,923,15,7.31,10.31,14.66
298,285,2,964,981,17,10.66,12.14,14.62
298,287,0,672,676,4,11.54,12.78,14.28
298,287,1,886,887,1,14.81,14.88,14.94
298,287,2,989,999,10,4.98,8.95,14.28
298,288,0,466,473,7,5.13,9.38,14.94
298,288,1,484,500,16,11.83,12.89,14.76
298,288,2,760,770,10,2.68,8,14.69
298,289,0,466,470,4,11.22,12.76,14.8
298,289,1,1000,1008,8,2.84,7.91,13.98
298,290,0,722,727,5,9.69,11.74,14.83
298,291,0,620,632,12,8.01,10.68,14.74
298,291,1,929,954,25,2.48,6.58,14.8
298,292,0,856,863,7,4.98,9.32,14.62
298,293,0,624,631,7,4.54,8.91,14.6
298,293,1,868,875,7,5.66,9.57,14.3
298,294,0,675,681,6,8.52,11.28,14.59
298,294,1,801,813,12,0.06,7.1,13.23
298,294,2,930,937,7,2.44,8,13.76
298,295,0,686,693,7,2.89,7.76,13.09
298,295,1,768,774,6,6.18,9.26,13.44
298,297,0,1007,1014,7,9.46,11.24,13.61
298,299,0,555,561,6,7.83,10.88,14.76
299,77,0,864,871,7,11.92,12.92,14.31
299,285,0,808,817,9,2.9,8.38,14.75
299,287,0,481,489,8,4.74,8.85,14.14
299,287,1,568,575,7,5.81,8.79,12.42
299,287,2,655,663,8,6.79,10.21,15
299,287,3,742,749,7,7.5,10.07,13.35
299,287,4,829,836,7,8.54,10.96,14.43
299,287,5,916,923,7,9.53,11.72,14.63
299,287,6,1004,1010,6,10.11,11.81,14.44
299,288,0,691,697,6,12.71,13.69,14.97
299,288,1,929,950,21,10.53,12.05,14.38
299,288,2,987,999,12,6.55,9.68,13.78
299,289,0,973,992,19,3.22,8.48,14.74
299,290,0,479,488,9,7.6,11.28,14.98
299,290,1,1014,1018,4,13.18,13.69,14.42
299,291,0,773,781,8,10.65,12.1,14.36
299,291,1,841,855,14,3.89,8.39,14.12
299,292,0,673,714,41,2.49,8.63,14.57
299,292,1,717,723,6,12.45,13.45,14.93
299,293,0,490,505,15,1.76,7.78,14.5
299,293,1,651,656,5,10.54,12.06,14.09
299,293,2,820,826,6,6.55,9.42,13.65
299,294,0,574,581,7,4.19,8.04,12.53
299,294,1,991,992,1,14.64,14.74,14.85
299,295,0,513,520,7,2.84,8.09,14.56
299,296,0,664,677,13,2.81,7.6,14.63
299,297,0,845,852,7,2.35,8.08,14.82
299,297,1,972,989,17,4.82,8.79,14.33
299,298,0,555,561,6,7.83,10.88,14.76
300,245,0,977,979,2,13.96,14.24,14.5
300,301,0,543,546,3,14.48,14.66,14.93
300,301,1,693,702,9,0.58,7.38,14.44
300,301,2,845,858,13,6.04,9.68,14.89
300,302,0,905,920,15,5.75,9.51,14.54
300,303,0,713,726,13,9.81,12,14.95
300,303,1,859,867,8,1.21,7.23,12.71
300,303,2,1034,1043,9,10.74,12.13,14.58
300,304,0,519,531,12,1.25,7.89,14.64
300,304,1,996,1005,9,10.05,11.99,14.71
300,305,0,530,538,8,6.82,10.07,14.04
300,305,1,621,630,9,3.17,8.55,14.82
300,305,2,985,1020,35,5.88,9.54,14.94
300,306,0,473,500,27,4.55,11.58,14.98
300,307,0,622,628,6,9.58,11.52,14.15
300,307,1,841,849,8,5.83,9.47,14.92
300,309,0,559,566,7,3.09,7.61,12.69
300,309,1,843,846,3,5.87,9.47,13.51
300,311,0,503,511,8,7.92,10.63,14.58
300,311,1,804,813,9,0.63,7.2,13.78
300,312,0,817,835,18,2.33,9.71,14.39
300,312,1,838,849,11,13.29,13.79,14.56
300,314,0,696,717,21,3.69,9.11,14.9
300,343,0,976,987,11,10.73,12.13,14.27
301,66,0,961,971,10,8.31,11.47,14.63
301,300,0,543,546,3,14.48,14.66,14.93
301,300,1,692,702,10,0.58,8.06,14.87
301,300,2,845,858,13,6.04,9.68,14.89
301,302,0,804,812,8,1.53,7.49,13.2
301,303,0,866,871,5,8.78,10.6,12.79
301,303,1,875,876,1,14.97,14.98,14.99
301,304,0,492,501,9,12.33,13.15,14.39
301,304,1,896,896,0,14.78,14.78,14.78
301,305,0,786,797,11,3.97,8.47,13.99
301,305,1,916,923,7,9.77,11.77,14.55
301,306,0,552,567,15,8.04,10.61,14.58
301,307,0,659,664,5,9.92,11.65,14.09
301,307,1,836,836,0,12.14,12.14,12.14
301,307,2,839,849,10,9.92,11.61,14.11
301,307,3,959,967,8,9.02,11.35,14.47
301,308,0,486,507,21,7.08,10.15,14.75
301,309,0,843,847,4,11.78,12.56,14.01
301,310,0,748,760,12,13.66,14.14,14.89
301,310,1,783,794,11,7.83,10.65,14.19
301,310,2,905,911,6,12.83,13.58,14.91
301,311,0,478,488,10,11.17,12.58,14.61
301,311,1,628,636,8,5.67,9.52,14.35
301,311,2,937,946,9,2.14,8.16,14.4
301,312,0,454,461,7,9.52,11.45,14.39
301,312,1,848,852,4,9.95,11.49,14.25
301,313,0,631,642,11,1.85,7.94,14.71
301,313,1,703,707,4,13.61,14.16,14.9
301,314,0,524,528,4,11.48,12.52,13.77
301,314,1,695,698,3,14.03,14.49,14.96
302,3,0,957,966,9,4.82,9.09,14.26
302,300,0,905,920,15,5.75,9.19,14.54
302,301,0,804,812,8,1.53,7.49,13.2
302,303,0,534,595,61,4.28,9.41,14.82
302,304,0,434,446,12,6.87,9.86,14.33
302,304,1,571,574,3,14.19,14.41,14.69
302,304,2,585,596,11,8.64,11.07,14.66
302,305,0,550,589,39,2.95,9.64,14.79
302,305,1,705,716,11,7.43,10.25,14.6
302,306,0,622,629,7,8.54,10.86,14.09
302,306,1,971,985,14,5.77,9.56,14.63
302,306,2,1055,1056,1,13.38,14.03,14.68
302,307,0,599,607,8,7.72,10.71,14.86
302,308,0,547,556,9,2.09,7.81,14.15
302,308,1,746,747,1,14.63,14.8,14.97
302,308,2,891,910,19,12.97,13.76,14.94
302,309,0,512,520,8,7,9.9,13.96
302,309,1,1025,1031,6,7.88,10.39,13.56
